loan_id,amount,tenure,status,start_date,dpd,person_id
LN49819,472104,36,closed,2023-08-24,2,P018222
LN73710,174882,36,closed,2023-08-15,5,P018223
LN40028,346599,6,closed,2024-10-07,41,P018224
LN43146,412585,24,default,2021-09-14,58,P018225
LN62905,290647,12,default,2024-06-28,39,P018226
LN92973,427909,24,active,2024-05-17,70,P018227
LN64877,88547,24,default,2022-07-12,15,P018228
LN88321,305341,6,closed,2022-06-15,27,P018229
LN57971,476750,24,active,2023-03-26,14,P018230
LN10024,143259,24,active,2020-02-15,25,P018231
LN66033,241396,12,closed,2020-08-10,5,P018232
LN24501,121351,36,closed,2022-02-08,75,P018233
LN59645,352834,12,closed,2023-11-02,86,P018234
LN55426,320677,6,closed,2020-05-23,13,P018235
LN45479,498181,36,closed,2021-05-17,71,P018236
LN16006,144652,24,active,2024-09-24,81,P018237
LN75069,369449,6,closed,2024-10-08,15,P018238
LN74724,17667,24,active,2024-04-17,50,P018239
LN34650,410630,6,closed,2022-06-24,42,P018240
LN88265,356591,6,active,2020-01-11,49,P018241
LN39090,268277,12,closed,2023-07-17,60,P018242
LN62259,75972,6,active,2024-11-19,82,P018243
LN90949,206380,12,closed,2020-07-16,78,P018244
LN80015,272906,24,active,2023-06-15,10,P018245
LN91442,81028,6,default,2023-11-11,47,P018246
LN27372,377644,6,closed,2024-02-21,16,P018247
LN49911,198370,24,active,2020-03-18,86,P018248
LN72003,148849,12,closed,2024-03-19,46,P018249
LN61522,247760,36,active,2020-05-22,52,P018250
LN27628,407662,6,default,2021-10-12,3,P018251
LN57361,462915,12,default,2020-04-26,67,P018252
LN29672,277515,6,active,2024-04-28,75,P018253
LN64256,226942,36,default,2021-05-21,7,P018254
LN68743,165022,36,active,2020-12-14,12,P018255
LN83305,460229,6,default,2023-01-12,12,P018256
LN36933,495061,24,closed,2021-04-26,8,P018257
LN14507,321186,36,default,2020-05-19,61,P018258
LN37506,467964,36,closed,2024-12-28,40,P018259
LN69986,45633,24,default,2020-11-05,30,P018260
LN20903,396933,12,active,2020-09-13,71,P018261
LN34226,230146,12,active,2021-11-04,72,P018262
LN69824,78621,36,closed,2020-01-24,16,P018263
LN39040,479690,36,closed,2022-04-05,50,P018264
LN87017,425503,6,closed,2021-01-23,28,P018265
LN59444,334719,36,active,2022-06-22,44,P018266
LN56685,239271,6,default,2024-03-26,52,P018267
LN22763,135099,6,closed,2020-07-20,85,P018268
LN43471,482330,12,closed,2022-05-05,58,P018269
LN49349,100863,36,default,2020-04-15,33,P018270
LN86686,266034,24,closed,2024-10-27,28,P018271
LN11920,191118,36,closed,2021-11-16,39,P018272
LN37970,372819,36,closed,2024-05-08,35,P018273
LN76622,311918,12,closed,2023-12-25,85,P018274
LN13479,153045,24,closed,2024-09-16,24,P018275
LN13186,348499,24,closed,2024-10-16,36,P018276
LN89253,396487,6,active,2021-04-15,18,P018277
LN21675,145905,6,closed,2023-09-25,25,P018278
LN17387,129977,36,default,2024-05-13,57,P018279
LN68332,135839,36,default,2021-02-12,58,P018280
LN24886,240048,24,active,2022-05-16,64,P018281
LN31245,197461,24,closed,2021-10-15,2,P018282
LN45288,472946,12,active,2022-02-04,82,P018283
LN96748,354877,36,default,2023-01-18,45,P018284
LN77948,335874,36,active,2024-08-18,28,P018285
LN39785,194845,36,default,2021-09-27,16,P018286
LN55035,447490,12,default,2020-10-13,76,P018287
LN66144,281283,36,default,2021-03-02,5,P018288
LN38219,296643,36,default,2023-04-06,40,P018289
LN81552,27606,12,closed,2024-03-16,7,P018290
LN73501,305976,6,closed,2022-10-04,56,P018291
LN54588,86679,36,default,2023-02-03,17,P018292
LN14148,491395,24,closed,2024-12-25,77,P018293
LN73031,403748,36,active,2021-02-20,51,P018294
LN79936,14465,36,default,2020-11-13,81,P018295
LN89178,40933,36,active,2023-08-14,50,P018296
LN87171,254731,6,active,2023-05-11,18,P018297
LN70963,50781,6,active,2020-04-21,59,P018298
LN65018,306023,24,closed,2020-06-16,51,P018299
LN68014,101080,36,closed,2023-11-15,42,P018300
LN26825,44227,24,closed,2023-08-01,35,P018301
LN58176,376992,36,active,2022-11-26,17,P018302
LN37049,177676,36,active,2020-02-05,22,P018303
LN81422,448901,36,active,2024-04-06,48,P018304
LN14248,343966,24,active,2020-07-27,43,P018305
LN82209,43276,12,closed,2023-05-14,1,P018306
LN61400,315381,12,closed,2021-07-22,56,P018307
LN98888,157751,36,default,2022-08-13,1,P018308
LN75183,247046,6,active,2022-05-20,30,P018309
LN54390,179613,6,closed,2021-12-17,3,P018310
LN32581,54431,36,active,2020-11-22,85,P018311
LN89488,334830,12,default,2022-06-25,44,P018312
LN33076,149224,24,default,2023-11-18,3,P018313
LN27793,450411,36,default,2024-05-23,46,P018314
LN32796,245616,24,default,2023-12-13,34,P018315
LN65761,283010,12,active,2022-05-23,31,P018316
LN61229,385322,6,active,2022-11-06,65,P018317
LN31478,449606,6,default,2021-11-10,18,P018318
LN83768,289997,24,closed,2020-01-14,33,P018319
LN84743,325895,24,active,2022-03-14,49,P018320
LN59394,157822,6,closed,2020-09-23,50,P018321
LN93007,205311,12,closed,2020-11-09,5,P018322
LN77059,132819,36,closed,2022-12-02,62,P018323
LN61110,82527,36,default,2022-05-15,89,P018324
LN30900,475814,36,closed,2021-01-25,60,P018325
LN56958,293479,24,closed,2023-10-03,88,P018326
LN59737,178398,36,active,2021-04-05,16,P018327
LN14049,499722,6,default,2022-01-12,33,P018328
LN75485,34527,6,default,2020-10-16,22,P018329
LN30794,419152,6,active,2024-10-17,0,P018330
LN70645,380033,36,closed,2024-11-20,38,P018331
LN24687,320098,24,default,2022-01-05,31,P018332
LN68187,143324,24,closed,2023-12-09,83,P018333
LN96746,460575,24,active,2022-07-02,84,P018334
LN36568,108660,36,default,2021-11-23,70,P018335
LN10492,135236,24,default,2020-10-17,4,P018336
LN84795,429303,24,default,2020-01-05,43,P018337
LN74776,137916,24,active,2022-05-01,31,P018338
LN74441,210790,24,active,2020-04-27,31,P018339
LN33910,59789,36,default,2021-08-03,71,P018340
LN32274,420727,12,default,2022-01-03,10,P018341
LN70575,312355,12,closed,2020-05-25,68,P018342
LN53134,186092,6,closed,2024-06-03,29,P018343
LN43327,96929,12,active,2024-08-01,55,P018344
LN77258,305283,6,closed,2022-08-07,21,P018345
LN54512,319544,36,active,2021-01-09,28,P018346
LN84909,71184,12,default,2020-11-11,10,P018347
LN66958,376127,36,active,2020-10-11,48,P018348
LN27799,337437,24,closed,2021-12-25,21,P018349
LN88711,211749,36,closed,2022-06-18,78,P018350
LN23469,98146,36,closed,2020-04-10,43,P018351
LN95761,393251,24,closed,2021-11-18,4,P018352
LN38298,338324,24,active,2021-01-27,23,P018353
LN90297,421566,6,active,2022-02-28,47,P018354
LN48475,455111,6,closed,2022-12-11,70,P018355
LN59318,176481,24,closed,2021-07-27,36,P018356
LN88977,447426,36,default,2023-07-11,81,P018357
LN45613,57106,36,closed,2022-07-24,70,P018358
LN23814,255041,24,active,2023-08-17,4,P018359
LN41761,46532,12,default,2024-10-06,63,P018360
LN45050,252562,6,closed,2023-08-18,83,P018361
LN34026,279230,12,default,2022-12-13,60,P018362
LN39312,338036,6,default,2020-10-25,47,P018363
LN66427,435550,6,closed,2021-06-02,5,P018364
LN24556,21302,6,closed,2023-03-16,29,P018365
LN78062,268957,24,active,2021-12-02,48,P018366
LN44499,398579,12,default,2024-06-20,45,P018367
LN69876,356282,24,default,2022-07-02,10,P018368
LN78802,478757,6,closed,2023-10-16,84,P018369
LN16562,389109,24,closed,2021-09-07,89,P018370
LN11544,343546,36,default,2023-05-17,54,P018371
LN12354,336596,36,closed,2020-03-02,87,P018372
LN45050,161337,24,closed,2022-06-05,13,P018373
LN20771,139426,6,closed,2024-05-08,27,P018374
LN91063,158721,36,active,2021-06-06,74,P018375
LN63970,291668,6,default,2022-11-28,59,P018376
LN51496,473051,12,active,2023-07-28,10,P018377
LN60387,339314,36,closed,2020-07-21,84,P018378
LN72660,395606,6,closed,2022-01-11,11,P018379
LN15337,357897,6,closed,2022-09-11,74,P018380
LN10674,339002,36,active,2021-09-10,17,P018381
LN70469,339995,12,active,2022-10-09,71,P018382
LN88002,336779,12,default,2022-08-17,62,P018383
LN24435,409201,12,default,2024-09-20,26,P018384
LN43896,11310,24,active,2024-10-12,25,P018385
LN20227,303207,36,default,2023-11-03,82,P018386
LN14865,303686,36,closed,2022-05-01,85,P018387
LN39943,151984,12,default,2021-09-05,8,P018388
LN61766,259661,6,default,2020-05-12,67,P018389
LN38330,177777,36,active,2020-08-22,40,P018390
LN28043,186455,24,active,2024-09-12,61,P018391
LN10439,96754,24,default,2022-12-02,23,P018392
LN65311,252421,6,closed,2022-08-16,74,P018393
LN25842,30916,6,active,2020-01-27,10,P018394
LN36909,393337,12,default,2020-09-13,54,P018395
LN34159,235210,24,active,2023-09-09,9,P018396
LN25490,472098,24,active,2022-10-26,55,P018397
LN35485,330366,24,default,2023-05-06,58,P018398
LN73434,95559,6,default,2021-02-06,30,P018399
LN59475,307870,6,active,2023-01-06,22,P018400
LN91185,498065,36,closed,2023-01-19,86,P018401
LN12336,327911,36,default,2020-07-26,5,P018402
LN53548,431512,12,default,2024-03-03,72,P018403
LN30884,481865,36,closed,2024-08-05,2,P018404
LN21190,268203,12,closed,2022-10-06,42,P018405
LN14367,400943,24,active,2024-12-13,14,P018406
LN79448,94810,24,default,2022-10-14,76,P018407
LN77607,312064,36,closed,2021-05-07,87,P018408
LN75156,34584,36,default,2023-04-06,71,P018409
LN34690,27079,6,active,2022-06-28,27,P018410
LN18226,163633,24,default,2020-06-20,53,P018411
LN44086,167154,24,closed,2024-02-26,82,P018412
LN56633,414395,12,closed,2020-10-03,31,P018413
LN86989,423829,36,closed,2020-05-07,72,P018414
LN53234,245706,36,active,2023-10-06,20,P018415
LN49003,372179,24,active,2020-02-26,26,P018416
LN54713,180174,6,closed,2023-08-24,74,P018417
LN38757,267367,6,default,2022-01-20,64,P018418
LN35243,161304,6,closed,2024-03-27,17,P018419
LN57852,297367,36,closed,2020-04-25,72,P018420
LN43323,128891,24,default,2020-08-09,86,P018421
LN51260,430992,6,closed,2023-11-26,73,P018422
LN91667,394343,6,closed,2021-12-22,80,P018423
LN84038,95427,12,default,2023-10-08,9,P018424
LN82626,122863,6,default,2022-08-25,89,P018425
LN96161,97664,12,active,2020-10-20,1,P018426
LN77539,472963,24,active,2022-08-24,56,P018427
LN21355,255172,6,active,2021-08-08,43,P018428
LN71922,53703,12,active,2021-12-04,53,P018429
LN30849,244766,24,default,2022-03-12,78,P018430
LN55141,59708,6,closed,2023-04-09,12,P018431
LN41632,277273,36,active,2022-05-28,83,P018432
LN14230,220740,6,active,2024-05-18,28,P018433
LN90090,154424,12,active,2023-12-13,87,P018434
LN39664,395108,24,closed,2023-04-12,25,P018435
LN47088,408530,6,closed,2023-10-23,55,P018436
LN11062,187451,6,default,2022-04-17,41,P018437
LN24095,339669,6,closed,2024-02-12,46,P018438
LN32075,247272,24,closed,2021-08-24,72,P018439
LN77945,276944,12,active,2021-11-26,31,P018440
LN11349,37281,36,closed,2023-04-02,33,P018441
LN43438,456111,24,default,2020-03-07,45,P018442
LN56024,381086,36,active,2024-06-01,85,P018443
LN65241,253560,12,closed,2020-06-05,73,P018444
LN35416,103641,6,closed,2021-06-07,80,P018445
LN46302,127413,24,closed,2024-02-03,86,P018446
LN78154,258639,36,closed,2024-01-04,24,P018447
LN79941,427486,6,active,2020-12-11,61,P018448
LN49006,30867,12,default,2022-01-17,78,P018449
LN11710,241703,12,closed,2022-03-01,5,P018450
LN33755,348256,36,closed,2020-05-12,3,P018451
LN95406,135603,12,closed,2021-10-19,67,P018452
LN65001,344371,36,active,2023-05-06,63,P018453
LN79029,172724,12,default,2024-10-04,67,P018454
LN68780,187248,36,active,2023-05-25,3,P018455
LN70333,362380,12,closed,2021-09-08,31,P018456
LN35997,66093,36,default,2024-03-18,88,P018457
LN19377,399916,36,active,2022-04-23,87,P018458
LN51185,128501,12,default,2021-04-05,14,P018459
LN54785,401833,36,active,2022-03-08,10,P018460
LN23103,348955,6,default,2022-02-04,66,P018461
LN13318,274751,6,active,2024-12-25,42,P018462
LN34264,262021,6,active,2021-03-24,67,P018463
LN44850,255560,36,active,2024-06-06,1,P018464
LN33658,150590,24,active,2020-07-16,85,P018465
LN31397,11747,36,default,2020-09-28,6,P018466
LN21112,472617,6,active,2021-04-14,22,P018467
LN24811,31431,6,active,2022-02-09,18,P018468
LN29767,236041,6,active,2024-07-12,45,P018469
LN76270,182929,24,closed,2023-03-03,56,P018470
LN26133,167233,24,closed,2024-07-05,68,P018471
LN54019,427125,24,default,2024-10-12,64,P018472
LN13039,39555,12,active,2024-07-08,79,P018473
LN66402,490920,6,active,2021-06-22,65,P018474
LN12620,99017,24,closed,2020-05-10,60,P018475
LN32373,180096,36,default,2024-12-21,17,P018476
LN17792,401532,24,default,2022-10-22,84,P018477
LN26987,251027,24,default,2021-07-17,64,P018478
LN27343,286553,36,active,2024-02-01,79,P018479
LN46297,288000,12,active,2023-11-17,45,P018480
LN63813,23937,24,default,2020-06-03,86,P018481
LN91825,28365,36,active,2024-11-24,82,P018482
LN89965,415890,24,default,2023-08-06,16,P018483
LN68827,272645,36,closed,2020-12-13,43,P018484
LN10678,400619,36,active,2024-01-15,5,P018485
LN36291,28441,6,active,2021-09-12,72,P018486
LN28355,112801,36,closed,2021-06-09,13,P018487
LN36980,121926,12,default,2020-11-27,69,P018488
LN20288,173008,24,closed,2024-09-07,22,P018489
LN23952,226399,12,default,2021-07-14,63,P018490
LN46373,379627,36,closed,2023-07-01,88,P018491
LN51060,19507,24,closed,2021-11-09,34,P018492
LN73417,376522,6,closed,2020-07-16,11,P018493
LN88722,445489,6,active,2022-08-25,59,P018494
LN26297,323276,36,closed,2024-07-03,57,P018495
LN36100,349750,12,active,2022-11-03,80,P018496
LN97153,258338,12,closed,2022-07-19,54,P018497
LN30051,43499,24,closed,2022-09-17,35,P018498
LN92757,402642,36,active,2023-02-24,74,P018499
LN41670,350916,24,default,2024-06-05,11,P018500
LN94110,17785,6,closed,2022-11-18,8,P018501
LN89808,282224,24,active,2020-07-28,39,P018502
LN56106,285326,24,closed,2020-10-23,19,P018503
LN88310,273089,24,active,2023-04-14,1,P018504
LN36163,87105,36,closed,2023-01-13,32,P018505
LN28320,379636,24,active,2021-12-14,29,P018506
LN41424,444132,12,default,2020-12-19,67,P018507
LN78965,398469,6,active,2020-09-07,55,P018508
LN42134,52622,6,active,2020-06-18,68,P018509
LN13542,320768,24,active,2020-12-15,61,P018510
LN74997,387879,24,active,2024-12-06,64,P018511
LN99152,429314,6,default,2022-09-07,6,P018512
LN78506,214757,6,closed,2024-08-13,67,P018513
LN19987,161128,12,closed,2022-06-20,76,P018514
LN47652,463717,24,closed,2024-06-12,14,P018515
LN12783,459267,24,active,2020-06-11,21,P018516
LN21081,199036,12,default,2023-11-16,18,P018517
LN78229,57687,24,active,2020-03-20,15,P018518
LN76010,139828,12,active,2020-07-18,7,P018519
LN59573,311160,6,active,2021-12-01,64,P018520
LN27778,346944,12,active,2023-06-21,14,P018521
LN46809,72059,6,active,2024-08-03,59,P018522
LN17801,449871,24,active,2022-01-21,20,P018523
LN54018,236639,24,active,2021-12-03,55,P018524
LN51687,139996,36,closed,2021-03-08,86,P018525
LN99808,125797,6,default,2024-12-28,20,P018526
LN17209,298108,36,default,2021-02-23,67,P018527
LN13354,284088,6,default,2023-02-04,11,P018528
LN15490,196306,12,default,2022-09-06,76,P018529
LN70747,492794,12,default,2023-09-26,83,P018530
LN31849,230661,12,closed,2022-03-25,20,P018531
LN10875,430718,12,closed,2021-03-05,59,P018532
LN29680,181969,24,closed,2020-11-19,77,P018533
LN20564,294935,12,closed,2020-09-04,22,P018534
LN31814,306393,36,active,2024-11-24,0,P018535
LN42127,306234,12,active,2021-02-17,34,P018536
LN78348,38731,12,active,2022-11-07,48,P018537
LN64241,291003,36,active,2020-01-26,6,P018538
LN76760,51996,24,default,2024-07-24,52,P018539
LN26773,425242,12,active,2020-06-25,21,P018540
LN71602,446167,36,default,2020-08-25,50,P018541
LN44065,461627,12,closed,2020-09-17,62,P018542
LN11082,442878,6,active,2022-02-22,81,P018543
LN80078,393534,24,closed,2021-04-05,12,P018544
LN86159,401596,12,active,2023-12-07,1,P018545
LN35418,396544,36,closed,2022-01-11,17,P018546
LN32258,282616,36,active,2021-12-25,31,P018547
LN37896,143598,12,closed,2022-12-20,72,P018548
LN45387,269112,24,active,2024-03-08,3,P018549
LN19493,492043,6,closed,2023-10-05,66,P018550
LN85809,47339,24,default,2023-04-27,28,P018551
LN77034,395198,12,default,2023-09-28,46,P018552
LN85685,32099,6,default,2020-08-11,43,P018553
LN79481,405968,24,default,2020-10-11,81,P018554
LN24783,447275,6,closed,2023-10-05,32,P018555
LN77113,496022,36,active,2020-10-12,50,P018556
LN44909,458826,24,active,2022-03-13,0,P018557
LN56030,284916,24,closed,2022-08-26,78,P018558
LN76865,251631,24,closed,2020-02-02,44,P018559
LN38415,337334,24,default,2023-11-18,26,P018560
LN57507,130106,6,active,2023-01-28,6,P018561
LN37689,99407,6,default,2020-05-01,10,P018562
LN54359,251170,6,default,2024-09-05,15,P018563
LN40572,436367,24,closed,2022-04-02,70,P018564
LN12398,168836,24,active,2024-08-27,86,P018565
LN58693,315038,36,default,2021-12-14,9,P018566
LN57671,156707,36,default,2020-08-09,59,P018567
LN59076,172783,24,default,2020-12-28,7,P018568
LN49293,32195,6,active,2023-01-15,6,P018569
LN20978,317517,24,closed,2021-03-04,72,P018570
LN56460,185215,6,default,2021-12-16,32,P018571
LN72704,415826,36,closed,2023-01-11,39,P018572
LN45925,485391,24,default,2021-11-11,26,P018573
LN62091,41048,12,default,2022-02-24,7,P018574
LN56842,292974,6,closed,2021-06-01,21,P018575
LN69076,469766,36,active,2020-03-20,70,P018576
LN50360,331629,36,default,2022-04-07,33,P018577
LN29782,435661,24,default,2024-04-17,0,P018578
LN27348,412243,24,active,2022-12-08,61,P018579
LN27096,353655,24,default,2024-06-24,8,P018580
LN80112,373616,12,default,2021-11-28,4,P018581
LN12998,183331,12,active,2020-07-09,38,P018582
LN28577,41538,36,closed,2024-09-03,83,P018583
LN24611,186018,24,default,2020-02-16,48,P018584
LN27724,372939,6,active,2022-07-06,83,P018585
LN59716,23306,6,active,2020-07-09,43,P018586
LN31482,203972,12,active,2020-08-20,31,P018587
LN95249,393939,12,active,2024-03-27,54,P018588
LN89256,49270,12,closed,2021-06-16,13,P018589
LN25887,139842,6,closed,2023-04-01,39,P018590
LN45560,45601,6,closed,2023-04-13,82,P018591
LN99011,291576,24,default,2024-06-21,31,P018592
LN39549,158185,36,closed,2020-06-07,70,P018593
LN73323,164232,6,closed,2024-06-27,9,P018594
LN77388,292545,24,default,2023-05-19,74,P018595
LN11572,479542,36,default,2022-08-11,58,P018596
LN31971,434790,6,active,2023-04-14,66,P018597
LN79217,403634,6,closed,2021-02-24,84,P018598
LN88058,384622,24,default,2024-01-02,73,P018599
LN54670,469896,24,default,2022-08-25,24,P018600
LN83690,248940,6,closed,2022-08-26,25,P018601
LN43799,300395,6,active,2023-09-02,76,P018602
LN47438,11960,12,default,2022-02-05,76,P018603
LN25690,166907,12,closed,2022-05-28,61,P018604
LN64874,373979,12,active,2024-09-13,47,P018605
LN11452,118385,36,closed,2024-01-24,86,P018606
LN36630,357419,12,active,2020-03-03,61,P018607
LN93702,175281,36,active,2021-01-06,57,P018608
LN84233,409413,12,default,2024-07-24,84,P018609
LN68321,251641,12,default,2021-06-24,77,P018610
LN86539,32933,6,closed,2023-01-20,40,P018611
LN71219,44794,12,closed,2023-10-16,75,P018612
LN98806,400223,36,active,2020-12-14,5,P018613
